OpptyNum,Topic,(IG)CustomerContactIndexValue,ContactName,(IG)CustomerAccountIndex,Account,Contact,Budget Amount,Created On,Est. Close Date,Actual Close Date,Est. Revenue,Actual Revenue,(IG)ForecastCatIndex,Forecast category,(IG)SalesStageIndex,Sales Stage,(IG)StatusIndex,Status,(IG)StatusReasonIndex,Status Reason,(IG)PurchaseTimeframeIndex,Purchase Timeframe,Close Probability,)IG)PurchaseProcessIndex,Purchase Process,Owner,Created By,Price List,Revenue,Currency,Description
33120,[33120] Opportunity for Caleres $67.14 Next Quarter,202181,Amy Young,100797,Caleres,Amy.Young202181@notadomain.test,373,2/28/2022,2/28/2022,2/28/2022,67.14,67.14,5,Won,1,Qualify,2,Won,3,Won,3,Next Quarter,71,2,Committee,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
33121,[33121] Opportunity for Apple $4160.16 Next Quarter,201483,Rebeccca Hill,100004,Apple,Rebeccca.Hill201483@notadomain.test,8667,4/7/2022,4/7/2022,4/7/2022,4160.16,4160.16,5,Won,4,Close,2,Won,3,Won,3,Next Quarter,30,2,Committee,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
33122,[33122] Opportunity for Franklin Resources $7878.82 Next Quarter,204047,Jessica Allen,100493,Franklin Resources,Jessica.Allen204047@notadomain.test,23173,4/6/2022,7/7/2022,,7878.82,,2,Best case,3,Propose,1,Open,2,On Hold,3,Next Quarter,43,2,Committee,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
33123,[33123] Opportunity for Alliance Data Systems $21162.96 This Quarter,203164,Brad Washington,100456,Alliance Data Systems,Brad.Washington203164@notadomain.test,62244,3/22/2022,3/22/2022,3/22/2022,21162.96,0,6,Lost,2,Develop,3,Lost,5,Out-Sold,2,This Quarter,60,2,Committee,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
33124,[33124] Opportunity for Illinois Tool Works $62160.1 Next Quarter,204545,Donald Flores,100229,Illinois Tool Works,Donald.Flores204545@notadomain.test,75805,4/20/2022,4/20/2022,4/20/2022,62160.1,0,6,Lost,1,Qualify,3,Lost,5,Out-Sold,3,Next Quarter,30,2,Committee,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
33125,[33125] Opportunity for Corning $36400.22 This Quarter,203708,John Allen,100277,Corning,John.Allen203708@notadomain.test,37526,3/16/2022,3/16/2022,3/16/2022,36400.22,0,6,Lost,1,Qualify,3,Lost,5,Out-Sold,2,This Quarter,55,1,Individual,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
33126,[33126] Opportunity for Noble Energy $19078.64 Next Quarter,201370,Candie Robinson,100602,Noble Energy,Candie.Robinson201370@notadomain.test,19468,4/20/2022,8/3/2022,,19078.64,,2,Best case,4,Close,1,Open,1,In Progress,3,Next Quarter,98,3,Unknown,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
33127,[33127] Opportunity for Esterline Technologies $4010.72 Unknown,204433,Linda Jones,101061,Esterline Technologies,Linda.Jones204433@notadomain.test,14324,4/26/2022,4/26/2022,4/26/2022,4010.72,0,6,Lost,1,Qualify,3,Lost,5,Out-Sold,5,Unknown,86,3,Unknown,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
33128,[33128] Opportunity for Wyndham Hotels & Resorts $33917.88 This Quarter,200972,Kimberly Nguyen,100978,Wyndham Hotels & Resorts,Kimberly.Nguyen200972@notadomain.test,63996,3/12/2022,6/29/2022,,33917.88,,2,Best case,4,Close,1,Open,1,In Progress,2,This Quarter,85,3,Unknown,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
33129,[33129] Opportunity for EQT $9318.45 Next Quarter,202929,Shirley Lee,100605,EQT,Shirley.Lee202929@notadomain.test,40515,3/10/2022,6/15/2022,,9318.45,,3,Committed,4,Close,1,Open,2,On Hold,3,Next Quarter,99,1,Individual,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
33130,[33130] Opportunity for Oceaneering International $3243.09 Unknown,201705,Jacob Jimenez,100982,Oceaneering International,Jacob.Jimenez201705@notadomain.test,6359,4/18/2022,8/1/2022,,3243.09,,3,Committed,3,Propose,1,Open,2,On Hold,5,Unknown,95,3,Unknown,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
33131,[33131] Opportunity for Prudential Financial $46081.56 Unknown,200821,Cynthia Tompson,100053,Prudential Financial,Cynthia.Tompson200821@notadomain.test,47022,4/17/2022,5/29/2022,,46081.56,,5,Won,2,Develop,1,Open,1,In Progress,5,Unknown,75,2,Committee,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
33132,[33132] Opportunity for SLM $38086.29 This Quarter,201763,Abe Wills,100898,SLM,Abe.Wills201763@notadomain.test,40953,5/16/2022,5/16/2022,5/16/2022,38086.29,0,6,Lost,3,Propose,3,Lost,4,Canceled,2,This Quarter,14,3,Unknown,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
33133,[33133] Opportunity for Deluxe $24959.74 Unknown,201304,Cynthia Williams,100995,Deluxe,Cynthia.Williams201304@notadomain.test,95999,5/14/2022,5/26/2022,,24959.74,,5,Won,1,Qualify,1,Open,1,In Progress,5,Unknown,7,2,Committee,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
33134,[33134] Opportunity for Micron Technology $2053.92 This Year,202287,John Jimenez,100134,Micron Technology,John.Jimenez202287@notadomain.test,9336,4/9/2022,6/20/2022,,2053.92,,6,Lost,1,Qualify,1,Open,2,On Hold,4,This Year,84,1,Individual,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
33135,[33135] Opportunity for Green Plains $12053.02 Immediate,202291,Bob Lo,100773,Green Plains,Bob.Lo202291@notadomain.test,12299,2/24/2022,2/24/2022,2/24/2022,12053.02,12053.02,5,Won,2,Develop,2,Won,3,Won,1,Immediate,62,2,Committee,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
33136,[33136] Opportunity for MPM Holdings $34338.71 This Quarter,203120,Cherie Thompson,101034,MPM Holdings,Cherie.Thompson203120@notadomain.test,70079,5/5/2022,7/16/2022,,34338.71,,2,Best case,4,Close,1,Open,2,On Hold,2,This Quarter,84,1,Individual,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
33137,[33137] Opportunity for Cerner $23719.22 This Quarter,201890,Carol Smith,100498,Cerner,Carol.Smith201890@notadomain.test,64106,4/30/2022,4/30/2022,4/30/2022,23719.22,23719.22,5,Won,1,Qualify,2,Won,3,Won,2,This Quarter,17,1,Individual,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
33138,[33138] Opportunity for Humana $13016.96 This Year,204212,Carol Hernandez,100052,Humana,Carol.Hernandez204212@notadomain.test,14792,3/1/2022,8/4/2022,,13016.96,,6,Lost,4,Close,1,Open,2,On Hold,4,This Year,55,2,Committee,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
33139,[33139] Opportunity for Builders FirstSource $17477.24 Next Quarter,204454,Kathleen Jefferson,100425,Builders FirstSource,Kathleen.Jefferson204454@notadomain.test,79442,3/17/2022,3/17/2022,3/17/2022,17477.24,17477.24,5,Won,2,Develop,2,Won,3,Won,3,Next Quarter,83,3,Unknown,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
33140,[33140] Opportunity for Broadridge Financial Solutions $26126.8 Immediate,200203,Nicholas Lo,100610,Broadridge Financial Solutions,Nicholas.Lo200203@notadomain.test,42140,3/8/2022,3/8/2022,3/8/2022,26126.8,26126.8,5,Won,1,Qualify,2,Won,3,Won,1,Immediate,50,3,Unknown,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
33141,[33141] Opportunity for Patterson $52127.88 This Year,202366,Tad Davis,100507,Patterson,Tad.Davis202366@notadomain.test,62057,5/11/2022,6/26/2022,,52127.88,,5,Won,1,Qualify,1,Open,2,On Hold,4,This Year,96,1,Individual,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
33142,[33142] Opportunity for IDEX $9443.2 Immediate,202797,Kimberly Davis,100873,IDEX,Kimberly.Davis202797@notadomain.test,94432,3/2/2022,7/17/2022,,9443.2,,6,Lost,4,Close,1,Open,1,In Progress,1,Immediate,15,3,Unknown,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
